,model generator module name,encoder type,decoder type,encoder weights,desired input size,pretrained,lr backbone,lr head,optimizer,hidden size,batch size,log segmentation masks,in chans,input size,generate experiment dir,experiment name,experiment type,benchmark dir,benchmark name,partition name,tasks,seed,log dir,best step,score,convergence time,train loss,epoch,test FBeta,val loss,val metric,val FBeta,test loss,test metric,train metric,train FBeta,dataset,exp dir,csv log dir,model,date str,date
2313,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.005171419599809226,2.552548395974443e-05,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.20x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.20x train,['m-cashew-plant'],11,/mnt/data/experiments/nils/camera_segmentation_seeds/0.20x_train_segmentation_v0.4_11-07-2023_18:49:46resnet101_Unet/m-cashew-plant/seed_11/csv_logs/version_0,4370,0.42414465215471053,17792.0,0.271748811006546,485,0.6623811721801758,1.2510972023010254,0.4224117398262024,0.6830490231513977,1.317227125167847,0.2989749014377594,0.8061772584915161,0.896197497844696,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 18:49:46resnet101 Unet/m-cashew-plant/seed 11,/mnt/data/experiments/nils/camera segmentation seeds/0.20x train segmentation v0.4 11-07-2023 18:49:46resnet101 Unet/m-cashew-plant/seed 11/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2374,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],0,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_0/csv_logs/version_1,8721,0.6433569259113735,17152.0,0.1620679348707199,396,0.8098660111427307,0.7106642127037048,0.6377801895141602,0.8002288341522217,0.5974314212799072,0.5204285383224487,0.8781082630157471,0.930578351020813,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 0,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 0/csv logs/version 1,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2375,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],1,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_1/csv_logs/version_2,10877,0.6285772654745313,26496.0,0.1387903541326522,494,0.8144455552101135,0.7599909901618958,0.6280959844589233,0.799415111541748,0.6234129071235657,0.5272071361541748,0.8941997289657593,0.9398667216300964,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 1,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 1/csv logs/version 2,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2376,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],2,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_2/csv_logs/version_4,13011,0.6295098066329955,35712.0,0.1312400102615356,591,0.8189660310745239,0.7881202101707458,0.6280706524848938,0.8023368716239929,0.6133995056152344,0.5294070243835449,0.9016687870025636,0.9448326230049132,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 2,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 2/csv logs/version 4,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2377,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],3,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_3/csv_logs/version_2,8171,0.6230305631955465,18432.0,0.1718178987503051,371,0.8125079274177551,0.764176607131958,0.6213059425354004,0.7946826815605164,0.5754212737083435,0.5226849317550659,0.8768203258514404,0.9294727444648744,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 3,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 3/csv logs/version 2,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2378,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],4,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_4/csv_logs/version_1,12417,0.6283072829246521,25728.0,0.1294152736663818,564,0.8176359534263611,0.7720032334327698,0.6266394257545471,0.7995384335517883,0.6015475392341614,0.5329276919364929,0.901999533176422,0.9442617893218994,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 4,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 4/csv logs/version 1,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2379,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],5,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_5/csv_logs/version_2,11114,0.6295455760425991,22272.0,0.1442103534936905,505,0.8074357509613037,0.8094015717506409,0.6245871186256409,0.7938705086708069,0.6803662776947021,0.5175859928131104,0.8964824676513672,0.94097638130188,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 5,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 5/csv logs/version 2,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2380,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],6,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_6/csv_logs/version_2,9288,0.6218099991480509,21760.0,0.1543260812759399,422,0.789863646030426,0.7935683727264404,0.619642972946167,0.7938624620437622,0.7207475900650024,0.4791786074638366,0.8824111223220825,0.9335743188858032,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 6,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 6/csv logs/version 2,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2381,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],7,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_7/csv_logs/version_8,11437,0.6300145122740004,24320.0,0.4342651069164276,519,0.821793258190155,0.7551045417785645,0.6309604644775391,0.7993499636650085,0.5617086887359619,0.5523903369903564,0.8878116607666016,0.9368923306465148,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 7,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 7/csv logs/version 8,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2382,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],8,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_8/csv_logs/version_3,8347,0.6263956692483689,21248.0,0.1623882502317428,379,0.8195719122886658,0.7428738474845886,0.6201295852661133,0.7981714606285095,0.5612086057662964,0.5272660255432129,0.8748397827148438,0.9290111660957336,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 8,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 8/csv logs/version 3,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2383,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],9,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_9/csv_logs/version_6,5893,0.631580200460222,12544.0,0.2208476364612579,267,0.7999895811080933,0.6717697978019714,0.6318690776824951,0.7953017950057983,0.6056572198867798,0.5045257210731506,0.844784140586853,0.9123860597610474,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 9,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 9/csv logs/version 6,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2384,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],10,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_10/csv_logs/version_1,12515,0.632171716954973,26112.0,0.1565254777669906,568,0.8259286880493164,0.7816775441169739,0.6317594051361084,0.8039727807044983,0.5763699412345886,0.5412096977233887,0.8998490571975708,0.9433074593544006,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 10,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 10/csv logs/version 1,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2385,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.009180368429008844,0.00010466416336079488,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,0.50x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,0.50x train,['m-cashew-plant'],11,/mnt/data/experiments/nils/camera_segmentation_seeds/0.50x_train_segmentation_v0.4_11-07-2023_18:51:33resnet101_Unet/m-cashew-plant/seed_11/csv_logs/version_6,7763,0.6190660529666476,23040.0,0.1702297627925872,352,0.8082166910171509,0.7383593916893005,0.6183700561523438,0.794410765171051,0.6099447011947632,0.5139458179473877,0.8726952075958252,0.9270458221435548,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 11,/mnt/data/experiments/nils/camera segmentation seeds/0.50x train segmentation v0.4 11-07-2023 18:51:33resnet101 Unet/m-cashew-plant/seed 11/csv logs/version 6,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2446,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],0,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_0/csv_logs/version_0,11414,0.5687804155879551,16128.0,0.1991911679506302,265,0.7707752585411072,0.8473578691482544,0.5676000714302063,0.7684977650642395,0.7695088982582092,0.4518150687217712,0.8545257449150085,0.9172816276550292,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 0,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 0/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2447,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],1,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_1/csv_logs/version_0,15036,0.5652815832032098,23552.0,0.1803251206874847,349,0.7746025919914246,0.9474697709083556,0.5633291602134705,0.7629502415657043,0.7890558838844299,0.4595585465431213,0.8741627931594849,0.927971124649048,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 1,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 1/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2448,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],2,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_2/csv_logs/version_1,15552,0.5683772762616475,17792.0,0.1659305393695831,361,0.7783099412918091,0.9486461877822876,0.5674835443496704,0.7663926482200623,0.7760630249977112,0.46897092461586,0.8751698732376099,0.928289234638214,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 2,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 2/csv logs/version 1,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2449,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],3,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_3/csv_logs/version_0,18218,0.5804878407054478,25216.0,0.1635683625936508,423,0.7876653671264648,0.9125454425811768,0.5786346793174744,0.7710312008857727,0.7280403971672058,0.4747239947319031,0.8842304348945618,0.934331238269806,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 3,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 3/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2450,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],4,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_4/csv_logs/version_0,15939,0.5800454484091865,22656.0,0.1630337983369827,370,0.7739819288253784,0.9141108989715576,0.5781959295272827,0.7705317735671997,0.7957352995872498,0.4553484320640564,0.8781758546829224,0.9308438301086426,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 4,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 4/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2451,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],5,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_5/csv_logs/version_0,13382,0.5804960264099969,16128.0,0.1830063909292221,311,0.7702563405036926,0.872688889503479,0.575939416885376,0.770770788192749,0.7786241769790649,0.4582938253879547,0.8639769554138184,0.9227166771888732,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 5,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 5/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2452,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],6,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_6/csv_logs/version_0,21251,0.5634359651141696,24832.0,0.1421702653169632,494,0.782805323600769,0.998166799545288,0.5619399547576904,0.7637525796890259,0.7826595902442932,0.4737483561038971,0.892336368560791,0.9397175312042236,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 6,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 6/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2453,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],7,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_7/csv_logs/version_0,12542,0.5942831503020392,14464.0,0.2078118175268173,291,0.793565034866333,0.8120953440666199,0.5932283401489258,0.7806040644645691,0.6338279247283936,0.4789828658103943,0.8529161214828491,0.9159979224205016,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 7,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 7/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2454,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],8,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_8/csv_logs/version_0,17970,0.580742597579956,17280.0,0.156887412071228,417,0.7774046659469604,0.9306799173355104,0.5801371335983276,0.7723541259765625,0.8120869398117065,0.4697953462600708,0.882990837097168,0.9340416789054872,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 8,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 8/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2455,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],9,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_9/csv_logs/version_0,16852,0.5688238806194729,18176.0,0.157920092344284,391,0.7791489958763123,0.9693464040756226,0.5672479867935181,0.7652706503868103,0.7638823986053467,0.4679381847381592,0.8768801093101501,0.9299967288970948,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 9,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 9/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
2456,geobench exp.torch toolbox.model generators.py segmentation generator,resnet101,Unet,imagenet,224,True,0.00374803676929268,0.041472456038119755,sgd,512,32,False,3,"[3, 224, 224]",/mnt/data/experiments/nils/camera segmentation sweeps,1.00x train,seeded runs,/mnt/data/cc benchmark/segmentation v0.4,segmentation v0.4,1.00x train,['m-cashew-plant'],10,/mnt/data/experiments/nils/camera_segmentation_seeds/1.00x_train_segmentation_v0.4_11-07-2023_18:53:41resnet101_Unet/m-cashew-plant/seed_10/csv_logs/version_0,11090,0.561085628138648,11648.0,0.2014815062284469,257,0.7628531455993652,0.9035927057266236,0.5605747699737549,0.7613014578819275,0.7855184078216553,0.4482138156890869,0.8543936014175415,0.916768491268158,m-cashew-plant,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 10,/mnt/data/experiments/nils/camera segmentation seeds/1.00x train segmentation v0.4 11-07-2023 18:53:41resnet101 Unet/m-cashew-plant/seed 10/csv logs/version 0,ResNet101-U-Net-timm,11-07-2023,2023-11-07
